 Mon Jul  5 15:08:10 1993     box v98       s15s7b2    weaver      21364    8.25918972171771E+06     dtd(   1) = 6.73E-03   iter =  2
 mass   15.08144              681 zones
     energy    source    kinetic    internal  potential    total     produced   escaped     check              luminosity  3.276E+38
    initial             0.000E+00  3.614E+49 -6.517E+49 -2.903E+49                                           neutrino lum  2.394E+49
    present  0.000E+00  5.563E+48  4.621E+51 -5.222E+51 -5.955E+50  5.371E+52  5.428E+52 -1.081E+47              eff temp  4.502E+03
      rates  0.000E+00  4.356E+49  4.126E+51 -4.178E+51 -8.169E+48 -7.562E+48  3.276E+38 -6.072E+47                radius  3.346E+13
    moles/s -4.250E+25  3.190E+27 -3.070E+29  5.326E+13  3.727E+29  1.603E+26  8.020E+30
    maxzone        161        158        161        158        105        105          1
    
 zone      mass    zmass    radius     density     temp      ye      energy    velocity    entropy   pressure 
  114    1.04565   .01005  7.560E+07  2.513E+08  6.879E+09  .46139  1.142E+18 -7.157E+07  1.773E+00  1.006E+26
  115    1.05570   .01005  7.676E+07  2.370E+08  6.826E+09  .46192  1.128E+18 -7.252E+07  1.788E+00  9.388E+25
  116    1.06576   .01005  7.795E+07  2.233E+08  6.771E+09  .46246  1.113E+18 -7.349E+07  1.804E+00  8.748E+25
  117    1.07581   .01005  7.918E+07  2.101E+08  6.714E+09  .46301  1.098E+18 -7.447E+07  1.819E+00  8.141E+25
  118    1.08586   .01005  8.044E+07  1.975E+08  6.654E+09  .46359  1.082E+18 -7.546E+07  1.833E+00  7.566E+25
  119    1.09592   .01005  8.175E+07  1.855E+08  6.592E+09  .46419  1.066E+18 -7.646E+07  1.848E+00  7.021E+25
  120    1.10597   .01005  8.310E+07  1.739E+08  6.526E+09  .46483  1.049E+18 -7.747E+07  1.861E+00  6.506E+25
  121    1.11603   .01005  8.449E+07  1.629E+08  6.458E+09  .46552  1.032E+18 -7.849E+07  1.875E+00  6.019E+25
  122    1.12608   .01005  8.593E+07  1.525E+08  6.386E+09  .46624  1.013E+18 -7.952E+07  1.887E+00  5.560E+25
  123    1.13614   .01005  8.741E+07  1.425E+08  6.311E+09  .46700  9.946E+17 -8.055E+07  1.899E+00  5.127E+25
  124    1.14619   .01005  8.895E+07  1.330E+08  6.233E+09  .46778  9.752E+17 -8.158E+07  1.910E+00  4.719E+25
  125    1.15624   .01005  9.054E+07  1.240E+08  6.151E+09  .46857  9.553E+17 -8.262E+07  1.920E+00  4.336E+25
  126    1.16630   .01005  9.220E+07  1.155E+08  6.067E+09  .46938  9.349E+17 -8.365E+07  1.930E+00  3.977E+25
  127    1.17635   .01005  9.391E+07  1.073E+08  5.981E+09  .47017  9.142E+17 -8.466E+07  1.939E+00  3.640E+25
